EventId,InvestigationType,AccidentNumber,EventDate,Location,Country,Latitude,Longitude,AirportCode,AirportName,InjurySeverity,AircraftDamage,AircraftCategory,RegistrationNumber,Make,Model,AmateurBuilt,NumberOfEngines,EngineType,FARDescription,Schedule,PurposeOfFlight,AirCarrier,TotalFatalInjuries,TotalSeriousInjuries,TotalMinorInjuries,TotalUninjured,WeatherCondition,BroadPhaseOfFlight,ReportStatus,PublicationDate,
20130903X04459,Accident,ANC13FA091,08/30/2013,"Nikolai, AK",United States,62.292500,-152.353333,,,Fatal(1),Destroyed,Airplane,N4581A,PIPER,PA-18A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,,Preliminary,09/11/2013,
20130829X32417,Accident,ERA13FA385,08/29/2013,"Danville, VA",United States,36.565278,-79.341666,DAN,Danville Regional Airport,Fatal(1),Destroyed,Airplane,N9089N,PIPER,PA-28-161,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,,,,VMC,,Preliminary,09/05/2013,
20130830X10122,Accident,ANC13FA090,08/29/2013,"Sutton, AK",United States,61.791111,-149.013889,,,Fatal(2),Substantial,Airplane,N9624S,CHAMPION,7ECA,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,09/05/2013,
20130827X51843,Accident,CEN13FA509,08/27/2013,"Paris, IL",United States,39.701389,-87.650556,PRG,Edgar County Airport,Fatal(1),Destroyed,Airplane,N229H,CESSNA,421C,No,2,"TP, REC",Part 91: General Aviation,,Positioning,,1,,,,VMC,,Preliminary,09/05/2013,
20130826X75643,Accident,WPR13FA388,08/26/2013,"Desert Center, CA",United States,33.380000,-115.365000,,,Fatal(2),Substantial,Airplane,N61VT,AMERICAN AVIATION,AA-1A,No,1,Reciprocating,Part 91: General Aviation,,Other Work Use,,2,,,,VMC,,Preliminary,09/09/2013,
20130825X91338,Accident,ERA13FA372,08/25/2013,"Taunton, MA",United States,41.872778,-71.011111,TAN,Taunton Municipal,Fatal(2),Destroyed,Airplane,N83863,AERONCA,7AC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,08/29/2013,
20130825X15006,Accident,ANC13FA084,08/24/2013,"Anchorage, AK",United States,61.213333,-149.844722,PAMR,Merrill Field Airport,Fatal(2),Substantial,Airplane,N18699,CESSNA,150L,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,08/29/2013,
20130820X12942,Accident,WPR13FA380,08/18/2013,"Cataldo, ID",United States,47.542222,-116.409444,,,Fatal(1),Substantial,Airplane,N9028Q,NELSON EDGAR H,KR-2,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,08/27/2013,
20130819X52423,Accident,CEN13FA496,08/18/2013,"Kansas City, MO",United States,,,MKC,Charles B. Wheeler Downtown,Fatal(2),Substantial,Airplane,N9201R,MOONEY,M20J,No,1,,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,09/06/2013,
20130816X01804,Accident,WPR13FA376,08/16/2013,"Carson City, NV",United States,39.180278,-119.277500,CXP,Carson Airport,Fatal(2),Substantial,Airplane,N19UA,URBAN AIR SRO,SAMBA XXL,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,,,,,,Preliminary,08/27/2013,
20130822X63331,Accident,CEN13LA500,08/16/2013,"Brooklyn, IA",United States,41.745555,-92.409167,,,Fatal(1),Minor,Airplane,N2070K,CESSNA,206,No,1,Reciprocating,Part 91: General Aviation,,Positioning,,1,,,1,,,Preliminary,02/12/2014,
20130814X15751,Accident,DCA13MA133,08/14/2013,"Birmingham, AL",United States,,,BHM,Birmingham-Shuttlesworth Inter,Fatal(2),Destroyed,Airplane,N155UP,AIRBUS,A300 F4-622R,No,2,Turbo Fan,Part 121: Air Carrier,NSCH,,UNITED PARCEL SERVICE CO,2,,,,,,Preliminary,08/20/2013,
20130813X53232,Accident,WPR13FA370,08/13/2013,"Paradise, CA",United States,39.701111,-121.673334,CIC,Chico Municipal Airport,Fatal(2),Substantial,Airplane,N9607S,CHAMPION,7GCAA,No,1,Reciprocating,Part 91: General Aviation,,Aerial Observation,,2,,,,VMC,,Preliminary,11/29/2013,
20130812X51051,Accident,WPR13FA368,08/12/2013,"West Yellowstone, MT",United States,44.702778,-111.108056,WYS,Yellowstone Airport,Fatal(1),Substantial,Airplane,N3226C,BEECH,E35,No,1,Reciprocating,Part 91: General Aviation,,Business,,1,1,,,VMC,,Preliminary,08/21/2013,
20130811X41436,Accident,CEN13FA476,08/11/2013,"Ennis, TX",United States,,,,,Fatal(1),Substantial,Airplane,N4514S,Beechcraft,F33A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,08/15/2013,
20130809X23530,Accident,ERA13FA358,08/09/2013,"New Haven, CT",United States,41.268056,-72.900000,HVN,Tweed-New Haven Airport,Fatal(4),Destroyed,Airplane,N13622,ROCKWELL INTERNATIONAL,690B,No,2,Turbo Prop,Part 91: General Aviation,,Personal,,4,,,,IMC,,Preliminary,08/19/2013,
20130805X31941,Accident,CEN13LA461,08/05/2013,"Ackerly, TX",United States,32.481111,-101.716945,,N/A,Fatal(2),,Helicopter,N8688F,HUGHES,369D,No,1,Turbo Shaft,Part 133: Rotorcraft Ext. Load,,External Load,,2,,,1,VMC,MANEUVERING,Probable Cause,12/02/2013,
20130807X14838,Accident,CEN13FA465,08/05/2013,"Balko, OK",United States,36.522223,-100.876945,,N/A,Fatal(1),Destroyed,Airplane,N3159B,AIR TRACTOR,AT-400,No,1,Turbo Prop,Part 137: Agricultural,,Aerial Application,,1,,,,VMC,,Probable Cause,03/13/2014,
20130804X35418,Accident,ERA13FA349,08/04/2013,"Alma, GA",United States,31.642222,-82.609722,NA,None,Fatal(2),Destroyed,Airplane,N1831W,BEECH,A36,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,08/07/2013,
20130803X34531,Accident,ERA13FA348,08/03/2013,"Conway, SC",United States,33.861667,-79.112778,HYW,Conway-Horry County Arpt,Fatal(3),Destroyed,Airplane,N7641N,BEECH,D55,No,2,Reciprocating,Part 91: General Aviation,,Personal,,3,,,,VMC,,Preliminary,08/14/2013,
20130803X84355,Accident,CEN13FA456,08/03/2013,"Chesterfield, MO",United States,38.660556,-90.681667,SUS,Spirit of St. Louis Airport,Fatal(2),Destroyed,Airplane,N225CD,CIRRUS DESIGN CORP,SR22,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,IMC,,Preliminary,08/14/2013,
20130729X63745,Accident,WPR13LA347,07/29/2013,"Red Bluff, CA",United States,40.150278,-122.251944,KRBL,Red Bluff,Fatal(1),Destroyed,,N123FJ,AIRBORNE WINDSPORTS PTY LTD,EDGE XT-912-L,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,09/05/2013,
20130729X54557,Accident,ERA13FA340,07/29/2013,"Georgetown, SC",United States,33.299444,-79.338611,GGE,Georgetown County Airport,Fatal(1),Destroyed,Airplane,N18GT,FOLLAND AIRCRAFT CO LTD,GNAT T 1,No,1,Turbo Jet,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,08/05/2013,
20130730X91402,Accident,CEN13FA446,07/29/2013,"Knox, IN",United States,41.319723,-86.663611,OXI,Starke County Airport,Fatal(1),Destroyed,Airplane,N914ES,CAMPBELL EARL S JR,RV-6A,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,08/01/2013,
20130728X71223,Accident,CEN13LA439,07/28/2013,"Lucas, KS",United States,,,,,Fatal(1),Destroyed,Airplane,N131RP,WOODS RUFUS III,VANS RV8A,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,,Preliminary,08/14/2013,
20130727X31220,Accident,WPR13FA343,07/27/2013,"Thompson Falls, MT",United States,47.546666,-115.520278,,,Fatal(1),Substantial,Helicopter,N25WH,ROBINSON HELICOPTER COMPANY,R44 II,No,1,Reciprocating,Part 91: General Aviation,,Aerial Observation,,1,1,1,,VMC,,Preliminary,08/07/2013,
20130728X45845,Accident,ERA13FA336,07/27/2013,"Noxen, PA",United States,41.454722,-76.092222,,,Fatal(5),Destroyed,Helicopter,N646AG,ROBINSON,R66,No,1,Turbo Shaft,Part 91: General Aviation,,Personal,,5,,,,IMC,,Preliminary,08/21/2013,
20130728X01815,Accident,CEN13FA438,07/27/2013,"Lake Michigan, WI",United States,42.943611,-87.771945,,N/A,Fatal(2),Destroyed,Airplane,N1549X,PIPER,PA-28R-200,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Factual,01/31/2014,
20130725X40602,Accident,CEN13LA433,07/25/2013,"Columbus, IN",United States,39.234166,-85.900000,BAK,Columbus Municipal Airport,Fatal(1),Destroyed,Airplane,N513GC,CLAYTON GERALD H,GLASTAR GS-1,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,,Preliminary,08/05/2013,
20130725X10529,Accident,CEN13FA432,07/25/2013,"Amarillo, TX",United States,35.190555,-101.823334,TDW,Tradewind Airport,Fatal(1),Substantial,Airplane,N8306Y,PIPER,PA-30,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,,,Preliminary,08/14/2013,
20130723X70214,Accident,WPR13GA338,07/22/2013,"Mount Charleston, NV",United States,36.278334,-115.670834,,,Fatal(1),,Helicopter,N233JP,BELL,HH-1H,No,1,Turbo Shaft,Part 91: General Aviation,,PUBL,,1,,,5,VMC,,Preliminary,07/29/2013,
20130722X51944,Accident,WPR13FA335,07/22/2013,"South Lake Tahoe, CA",United States,,,KTVL,South Lake Tahoe,Fatal(1),Substantial,Airplane,N6709U,MOONEY,M20C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,,Preliminary,07/30/2013,
20130722X21859,Accident,ERA13FA330,07/22/2013,"Fredericksburg, VA",United States,38.266111,-77.447777,EZF,Shannon Airport,Fatal(1),Substantial,Airplane,N61954,CESSNA,172M,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,08/01/2013,
20130723X91113,Accident,CEN13LA428,07/21/2013,"Mill Creek, IN",United States,,,,,Fatal(1),Destroyed,Airplane,N1519,"Cooper, David W.",Challenger II,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,08/28/2013,
20130718X61703,Accident,CEN13FA420,07/18/2013,"Oak Ridge, LA",United States,,,,None,Fatal(2),Substantial,Airplane,N2978G,CHAMPION,7KCAB,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,,,,VMC,,Preliminary,07/26/2013,
20130717X71905,Accident,CEN13FA416,07/17/2013,"Flushing, MI",United States,,,3DA,Dalton Airport,Fatal(2),Destroyed,Airplane,N36466,TAYLORCRAFT,BC12-65,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,,,,VMC,,Preliminary,07/26/2013,
20130716X00902,Accident,ERA13LA320,07/16/2013,"Pulaski, TN",United States,35.159722,-87.066945,GZS,Abernathy Fielld,Fatal(1),Destroyed,Airplane,N788T,THOMPSON BRUCE D,SONERAI II,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,09/25/2013,
20130716X92622,Accident,CEN13FA415,07/16/2013,"Dove Creek, CO",United States,37.756111,-108.773056,,,Fatal(1),Substantial,Helicopter,N775AR,BELL,UH-1H,No,1,Turbo Shaft,Part 133: Rotorcraft Ext. Load,,External Load,,1,,,,VMC,,Preliminary,07/22/2013,
20130711X84910,Accident,CEN13LA409,07/10/2013,"Taos, NM",United States,36.458056,-105.657778,SKX,Taos Regional Airport,Fatal(1),Substantial,Airplane,N424CT,FLIGHT DESIGN GMBH,CTSW,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,1,,,VMC,,Preliminary,07/22/2013,
20130707X93328,Accident,WPR13LA313,07/07/2013,"Parker Dam, CA",United States,34.249166,-114.171111,,,Fatal(1),Substantial,,N467YN,North Wing UUM Inc.,Sport X2,No,1,Reciprocating,Part 91: General Aviation,,Business,,1,,,,VMC,,Preliminary,07/29/2013,
20130707X14623,Accident,DCA13MA121,07/07/2013,"Soldotna, AK",United States,,,PASX,Soldotna Airport,Fatal(10),Destroyed,Airplane,N93PC,DEHAVILLAND,DHC-3,No,1,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,,REDISKE FAMILY LIMITED PARTNERSHIP (DBA: REDISKE AIR),10,,,,VMC,,Preliminary,08/07/2013,
20130707X83745,Accident,DCA13MA120,07/06/2013,"San Francisco, CA",United States,,,SFO,San Francisco International,Fatal(3),Destroyed,Airplane,HL7742,BOEING,777-200ER,No,,,Part 129: Foreign,SCHD,,Asiana Airlines,3,,,,VMC,,Preliminary,08/07/2013,
20130709X12438,Accident,CEN13LA401,07/06/2013,"Chesaning, MI",United States,,,,,Fatal(1),Destroyed,,None,JDT,1600R,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,08/27/2013,
20130630X12443,Accident,ERA13FA309,06/30/2013,"Ocean City, MD",United States,38.434444,-75.040555,OXB,Ocean City Municipal,Fatal(2),Destroyed,Airplane,N116RL,NANCHANG CHINA,CJ-6A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,07/08/2013,
20130630X55825,Accident,WPR13FA300,06/29/2013,"Jacumba, CA",United States,32.616389,-116.164722,L78,Jacumba,Fatal(2),Substantial,Glider,N684SD,ALLSTAR PZL GLIDER,SZD-54-2 PERKOZ,No,0,,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,07/11/2013,
20130629X15042,Accident,WPR13FA298,06/29/2013,"Oxnard, CA",United States,34.188055,-119.226945,OXR,Oxnard,Fatal(2),Substantial,Airplane,N130LD,AYERS,LESS DRAG SPECIAL,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,07/05/2013,
20130628X45644,Accident,WPR13FA296B,06/28/2013,"Yellow Pine, ID",United States,44.911667,-115.485277,3U2,Johnson Creek Airport,Fatal(1),Substantial,Airplane,N2108T,PIPER,PA-28R-200,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,3,,,VMC,,Preliminary,07/05/2013,
20130628X45644,Accident,WPR13FA296A,06/28/2013,"Yellow Pine, ID",United States,44.911667,-115.485277,3U2,Johnson Creek Airport,Fatal(1),Substantial,Airplane,N1540P,PIPER,PA-22-135,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,3,,,VMC,,Preliminary,07/05/2013,
20130628X95008,Accident,ANC13FA058,06/28/2013,"Cantwell, AK",United States,63.257222,-149.250556,,,Fatal(3),Destroyed,Airplane,N5JG,BEECH,95-B55 (T42A),No,2,Reciprocating,Part 91: General Aviation,,Personal,,3,,,,IMC,,Preliminary,07/03/2013,
20130627X54046,Accident,WPR13FA294,06/27/2013,"Birdseye, UT",United States,39.907222,-111.549722,U77,Spanish Fork-Springville,Fatal(1),Substantial,Airplane,N4459R,CESSNA,172M,No,1,Reciprocating,Part 91: General Aviation,,Other Work Use,,1,1,,,VMC,,Preliminary,07/08/2013,
20130628X01127,Accident,CEN13LA377,06/27/2013,"Marion, TX",United States,29.504722,-98.169445,1TE4,Zuehl,Fatal(1),Destroyed,Airplane,N445RV,PETER G DANKELMAN VANS,RV-7A,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,07/02/2013,
20130624X75157,Accident,WPR13FA289,06/24/2013,"San Luis Obispo, CA",United States,35.235555,-120.638889,SBP,San Luis Obispo,Fatal(1),Destroyed,Airplane,N337LJ,CESSNA,P337H,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,07/08/2013,
20130624X54201,Accident,WPR13FA288,06/24/2013,"Helena, MT",United States,46.747777,-112.003056,HLN,Helena Regional Airport,Fatal(1),Substantial,Airplane,N8255D,BEECH,J35,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,07/03/2013,
20130624X92540,Accident,WPR13LA283,06/23/2013,"Adrian, OR",United States,43.666667,-117.260556,,,Fatal(1),Substantial,Airplane,N169TM,EXTRA,300/LT,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,07/08/2013,
20130624X93000,Accident,WPR13FA284,06/23/2013,"Boulder City, NV",United States,35.966667,-114.883333,BVU,Boulder City,Fatal(2),Substantial,Airplane,N434M,BEECH,A45,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,07/08/2013,
20130623X25322,Accident,CEN13LA368,06/23/2013,"Wolcott, CO",United States,39.805556,-106.714444,,,Fatal(2),Substantial,Airplane,N2726C,NANCHANG CHINA,CJ-6,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,06/25/2013,
20130622X75523,Accident,WPR13FA281,06/22/2013,"Idaho Falls, ID",United States,43.508056,-112.068889,KIDA,Idaho Falls Regional Airport,Fatal(2),Substantial,Airplane,N830SS,PIPER,PA-30,No,2,Reciprocating,Part 91: General Aviation,,Personal,,2,1,,,VMC,,Preliminary,07/03/2013,
20130513X32942,Accident,CEN13FA274,06/22/2013,"Dayton, OH",United States,,,KDAY,Dayton International,Fatal(2),Destroyed,Airplane,N450JW,BOEING-STEARMAN,IB75A,No,1,Reciprocating,Part 91: General Aviation,,Air Race/Show,,2,,2,,VMC,,Preliminary,07/03/2013,
20130621X52631,Accident,CEN13FA364,06/21/2013,"Waterford, MI",United States,42.667223,-83.412222,KPTK,Oakland County International,Fatal(4),Destroyed,Airplane,N9926Q,CESSNA,172M,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,,,,VMC,TAKEOFF,Probable Cause,02/10/2014,
20130620X94258,Accident,ERA13FA295,06/20/2013,"McClellanville, SC",United States,33.061944,-79.523611,,N/A,Fatal(2),Destroyed,Airplane,N727JA,ROCKWELL INTERNATIONAL,690B,No,2,Turbo Prop,Part 91: General Aviation,,Instructional,,2,,,,VMC,,Factual,03/06/2014,
20130619X05459,Accident,CEN13FA357,06/19/2013,"Maplewood, MN",United States,44.967223,-92.986111,,N/A,Fatal(1),Destroyed,Helicopter,N5024N,BELL,47G-3B-1,No,1,Turbo Shaft,Part 137: Agricultural,,Aerial Application,,1,,,,VMC,,Factual,01/07/2014,
20130615X22851,Accident,CEN13FA351,06/15/2013,"La Pointe, WI",United States,,,4R5,Major Gilbert Field Airport,Fatal(2),Destroyed,Airplane,N8815P,PIPER,PA-24-260,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,06/20/2013,
20130612X21042,Accident,WPR13FA269,06/12/2013,"Montague, CA",United States,41.781389,-122.468056,,,Fatal(2),Substantial,Airplane,N15GG,GRAVES LARRY L,SH-2F,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,06/18/2013,
20130612X33520,Accident,ERA13LA281,06/12/2013,"Newton, MS",United States,32.311111,-89.134722,M23,James H. Easom Field,Fatal(1),Substantial,Airplane,N7045G,CESSNA,172K,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,1,,,VMC,,Preliminary,06/24/2013,
20130611X40901,Accident,CEN13LA338,06/11/2013,"Pampa, TX",United States,,,,,Fatal(1),Substantial,Airplane,N477PA,Pipistrel,Alpha Trainer,,,Reciprocating,Part 91: General Aviation,,Unknown,,1,1,,,VMC,,Preliminary,06/11/2013,
20130612X12326,Accident,CEN13FA344,06/11/2013,"Talihina, OK",United States,34.753889,-95.083611,OK35,Choctaw Indian Hosp Helipad,Fatal(1),Substantial,Helicopter,N935EM,EUROCOPTER,AS350B2,No,1,Turbo Fan,Part 135: Air Taxi & Commuter,NSCH,,EAGLEMED LLC (DBA: Eagle Med LLC),1,1,2,,VMC,,Preliminary,06/19/2013,
20130608X41116,Accident,ERA13FA275,06/08/2013,"Boynton Beach, FL",United States,26.511111,-80.404167,,,Fatal(1),Destroyed,Airplane,N217JP,CESSNA,340A,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,,Preliminary,07/24/2013,
20130608X61221,Accident,CEN13FA327,06/08/2013,"Mosca, CO",United States,37.850278,-105.435277,,,Fatal(2),Substantial,Airplane,N7147R,Piper,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,1,,,VMC,,Preliminary,06/24/2013,
20130607X70213,Accident,CEN13FA326,06/07/2013,"Baker, LA",United States,30.576389,-91.136944,,,Fatal(1),Destroyed,Airplane,N510LD,HAWKER BEECHCRAFT,B200GT,No,2,Turbo Prop,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,06/14/2013,
20130607X04715,Accident,ERA13FA273,06/06/2013,"Manchester, KY",United States,37.132778,-83.756389,,,Fatal(3),Destroyed,Helicopter,N114AE,BELL HELICOPTER TEXTRON,206L-1,No,1,Turbo Shaft,Part 91: General Aviation,,Positioning,,3,,,,VMC,,Preliminary,06/12/2013,
20130607X03043,Accident,CEN13FA324,06/06/2013,"Ludlow, SD",United States,45.844722,-103.149444,,N/A,Fatal(1),Substantial,Airplane,N350WR,WEATHERLY AVIATION CO INC,620B,No,1,Reciprocating,Part 137: Agricultural,,Aerial Application,,1,,,,VMC,,Factual,01/15/2014,
20130605X25202,Accident,ERA13LA270,06/05/2013,"Cuttyhunk, MA",United States,41.408889,-70.933889,,Private Strip,Fatal(1),Substantial,Airplane,N9807M,MAULE,BEE DEE M-4-210,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,06/13/2013,
20130605X32343,Accident,ANC13FA054,06/04/2013,"Petersburg, AK",United States,56.784722,-132.568056,,,Fatal(1),Substantial,Airplane,N616W,DEHAVILLAND,BEAVER DHC-2 MK.1,No,1,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,,Pacific Wings LLC,1,2,4,,VMC,,Preliminary,06/12/2013,
20130601X50034,Accident,ERA13LA263,06/01/2013,"Doylestown, PA",United States,40.330834,-75.135277,DYL,Doylestown Airport,Fatal(1),Substantial,Airplane,N2SZ,WILSON WILLIAM M,WILSON CRI CRI,Yes,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,06/05/2013,
20130531X43432,Accident,WPR13FA254B,05/31/2013,"Anthem, AZ",United States,33.864722,-112.201389,KDVT,Phoenix Deer Valley Airport,Fatal(4),Destroyed,Airplane,N2459K,CESSNA,172S,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,4,,,,VMC,,Preliminary,06/10/2013,
20130531X43432,Accident,WPR13FA254A,05/31/2013,"Anthem, AZ",United States,33.864722,-112.201389,KDVT,Phoenix Deer Valley Airport,Fatal(4),Destroyed,Airplane,N327PA,PIPER,PA-28-181,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,4,,,,VMC,,Preliminary,06/10/2013,
20130531X45544,Accident,ERA13FA259,05/31/2013,"Linden, NJ",United States,40.621667,-74.252778,LDJ,Linden,Fatal(1),Substantial,Airplane,N176MA,DIAMOND AIRCRAFT IND INC,DA 20-C1,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,1,,,VMC,,Preliminary,06/04/2013,
20130528X64403,Accident,WPR13FA244,05/28/2013,"Mountainaire, AZ",United States,35.082778,-111.667778,FLG,Flagstaff Pulliam Airport,Fatal(2),Destroyed,Airplane,N999PK,RAYTHEON AIRCRAFT COMPANY,A36,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,06/05/2013,
20130527X93911,Accident,ERA13FA256,05/27/2013,"Macon, GA",United States,32.663889,-83.603056,,,Fatal(2),Destroyed,Airplane,N4489F,PIPER,PA-32R-300,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,,Preliminary,06/07/2013,
20130524X84708,Accident,ERA13FA253,05/24/2013,"Johnstown, NY",United States,43.040277,-74.517223,,,Fatal(3),Destroyed,Airplane,N31743,PIPER,PA-34-200T,No,2,Reciprocating,Part 91: General Aviation,,Personal,,3,,,,VMC,,Preliminary,06/04/2013,
20130525X61706,Accident,CEN13FA295,05/24/2013,"Cross Timbers, MO",United States,38.039166,-93.288055,,N/A,Fatal(2),Destroyed,Helicopter,N569BC,ROBINSON HELICOPTER COMPANY,R44 II,No,1,Reciprocating,Part 91: General Aviation,,Executive/Corporate,,2,,,,VMC,MANEUVERING,Probable Cause,02/10/2014,
20130519X61317,Accident,WPR13FA236,05/18/2013,"Auburn, CA",United States,38.954722,-121.081667,AUN,Auburn Municipal,Fatal(2),Substantial,Airplane,N2865C,CESSNA,170B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,,,Preliminary,05/23/2013,
20130529X91939,Accident,CEN13LA299,05/18/2013,"Aztec, NM",United States,36.835555,-108.023889,N19,Aztec Municipal Airport,Fatal(1),Destroyed,Airplane,N16NM,PECK NORMAN O,PECK P-1,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,05/29/2013,
20130516X73436,Accident,WPR13FA234,05/16/2013,"Floriston, CA",United States,39.466111,-120.047777,,,Fatal(1),Destroyed,Airplane,N421W,CESSNA,421C,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,,Preliminary,05/23/2013,
